# seq no., kick, snar, hclos, hopen, ltom, mtom, htom, cras, ride, duration, tempo, timesig, pos_in_bar, guitar, d_g_diff, y
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0, 0.0052632, 0.0004, -5.42101e-20
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0.25, 0.0052632, 0.0004, 0.187225
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0.5, 0.0052632, 0.0004, 0.18897
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.0052632, 0.0004, 0.199059
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.0052632, 0.0004, -0.116791
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0, 0.0052632, 0.0004, -0.117339
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.1875, 0.0052632, 0.0004, 0.185422
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.0052632, 0.0004, 0.17379
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.5, 0.0052632, 0.0004, -0.0605549
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.6875, 0.0052632, 0.0004, 0.214423
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.0052632, 0.0004, 0.200174
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0, 0.0052632, 0.0004, -0.0449123
2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.1875, 0.0052632, 0.0004, 0.2265
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.0052632, 0.0004, 0.211894
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.5, 0.0052632, 0.0004, -0.0418922
2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.6875, 0.0052632, 0.0004, 0.234958
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.875, 0.0052632, 0.0004, 0.221055
