# seq no., kick, snar, hclos, hopen, ltom, mtom, htom, cras, ride, duration, tempo, timesig, pos_in_bar, guitar, d_g_diff, y
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0, 0.019535, 0.00638549, -0.00570824
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.1875, 1, 0.00638549, -0.0183763
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.0451702, 0.00638549, -0.0181249
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.5, 0.0264915, 0.024381, -3.38437e-05
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.6875, 1, 0.024381, -0.00097761
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.0822333, 0.00464399, -0.0213293
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0, 0.0406645, 0.00464399, -0.0144885
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.1875, 1, 0.00464399, -0.014594
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.0578519, 0.00870748, -0.0111803
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.5, 0.0393764, 0.00870748, -0.00837238
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.6875, 1, 0.00870748, -0.00987369
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.0641525, 0.000580499, -0.0171984
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0, 0.0472439, 0.000580499, -0.0100999
2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.1875, 1, 0.000580499, -0.0106876
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.114549, 0.000580499, -0.0094334
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.5, 0.0235296, 0.000580499, -0.0114386
2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.6875, 1, 0.000580499, -0.0115132
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.0490961, 0.00348299, -0.0083846
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0, 0.0477518, 0, -0.0148715
3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0.125, 1, 0, -0.0170648
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.25, 0.0601632, 0.00890098, -0.00765338
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0.333333, 0.049367, 0.002322, -0.0138041
3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0.458333, 1, 0.002322, -0.0146379
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.583333, 0.0386701, 0.00696599, -0.00914649
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0.666667, 0.0458515, 0.012771, -0.00233668
3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0.791667, 1, 0.012771, -0.00289371
3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.916667, 0.0773934, -0.011997, -0.0275998
4, 1, 0, 0, 0, 0, 0, 0, 1, 0, 400, 150, 1, 0, 0.0412876, -0.00522449, -0.0138803
4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 300, 150, 1, 0.25, 1, 0.0191565, 0.00834234
4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.4375, 0.0529777, -0.0179955, -0.0240152
4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.0428834, -0.0179955, -0.0268642
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.625, 1, 0.0191565, 0.0105162
4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 400, 150, 1, 0.75, 0.974675, -0.00986848, -0.0157723
5, 1, 0, 0, 0, 0, 0, 0, 1, 0, 400, 150, 1, 0, 0.164358, -0.00812698, -0.0243526
5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0.25, 0.0337731, -0.002322, -0.020388
5, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266.667, 150, 1, 0.5, 0.0142619, -0.002322, -0.0156801
5, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266.667, 150, 1, 0.666667, 0.0130168, 0.0191565, 0.00592929
5, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266.667, 150, 1, 0.833333, 0.0252236, 0.0191565, 0.00312741
6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0, 0.105264, 0.012771, -0.00642293
6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.125, 0.0385912, 0.012771, -0.00550146
6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.1875, 1, -0.000580499, -0.0198608
6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.25, 0.0730708, -0.000580499, -0.0195255
6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.0153663, -0.000580499, -0.0207836
6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.122443, 0.012771, -0.00793027
6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.625, 0.0350795, 0.0145125, -0.00488739
6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.6875, 0.0350795, 0.00812698, -0.0110691
6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.126977, 0.00812698, -0.013201
6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.024051, 0.012771, -0.00581227
7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0, 0.11886, 0.012771, -0.00217865
7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.125, 0.11886, 0.00812698, -0.00789185
7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.1875, 1, 0.00522449, -0.0118127
7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.25, 0.0490008, 0.00522449, -0.00905278
7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.0206784, 0.00522449, -0.00865148
7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.147169, 0.01161, -0.00179643
7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.625, 0.046703, 0.01161, -0.00291305
7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.6875, 1, -0.0110295, -0.0238225
7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.036595, -0.0110295, -0.0266988
7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.0212931, 0.002322, -0.0136527
8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0, 0.27184, 0.002322, -0.0106329
8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.125, 0.0495784, 0.001161, -0.0105837
8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.1875, 0.0495784, -0.001161, -0.0139137
8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.25, 0.0408067, -0.001161, -0.0129849
8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.0227581, -0.001161, -0.0114019
8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.236042, 0.001161, -0.00810671
8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.625, 0.0317558, 0.001161, -0.00780607
